datetime,Ta,RH,WS,P,Kd,Ld
24/01/2011 23:00,18.3,65,2.222222222,1007.6,0,380.9373333
24/01/2011 23:30,19.1,61,2.5,1007.4,0,382.9636667
25/01/2011 0:00,18.9,64,1.388888889,1007.1,0,384.087
25/01/2011 0:30,19.2,61,2.222222222,1006.8,0,378.772
25/01/2011 1:00,18.8,62,0,1006.9,0,382.286
25/01/2011 1:30,18.7,61,2.5,1005.9,0,371.7196667
25/01/2011 2:00,18.8,60,0,1005.9,0,363.0983333
25/01/2011 2:30,18.4,61,0,1005.2,0,352.737
25/01/2011 3:00,18,64,2.5,1004.6,0,373.0383333
25/01/2011 3:30,17.7,65,1.388888889,1004.7,0,376.3716667
25/01/2011 4:00,17,67,1.388888889,1004.5,0,375.097
25/01/2011 4:30,16.9,70,2.222222222,1004.6,0,380.2313333
25/01/2011 5:00,17.4,69,1.388888889,1004.7,0,383.2016667
25/01/2011 5:30,18.2,66,2.5,1005.7,10.67066667,384.58
25/01/2011 6:00,19.3,60,1.111111111,1006.1,52.377,358.4086667
25/01/2011 6:30,20.1,60,1.388888889,1005.6,187.5756667,355.7126667
25/01/2011 7:00,22.3,51,0,1005.8,300.991,361.155
25/01/2011 7:30,23.5,48,2.222222222,1006.1,414.5993333,365.0316667
25/01/2011 8:00,24.8,46,1.388888889,1006,499.3443333,371.2536667
25/01/2011 8:30,25.8,45,2.222222222,1005.6,544.2156667,380.8196667
25/01/2011 9:00,27.2,41,2.5,1005.3,526.2176667,381.329
25/01/2011 9:30,28.4,39,1.388888889,1004.9,785.7523333,375.1226667
25/01/2011 10:00,30,35,2.222222222,1004.6,833.5143333,385.728
25/01/2011 10:30,30.1,34,3.611111111,1004.9,940.9343333,377.6863333
25/01/2011 11:00,31,33,2.5,1004.4,995.7916667,378.4726667
25/01/2011 11:30,32,31,3.055555556,1004.1,752.8103333,391.4073333
25/01/2011 12:00,32.4,30,2.5,1003.5,489.7123333,399.9736667
25/01/2011 12:30,30.4,30,6.666666667,1003.5,907.2156667,384.9173333
25/01/2011 13:00,31,30,5.833333333,1003.4,782.5076667,392.9013333
25/01/2011 13:30,32.3,29,5,1003.3,617.7226667,401.4413333
25/01/2011 14:00,31,31,5.833333333,1002.6,432.4686667,411.151
25/01/2011 14:30,31.9,27,4.166666667,1002.4,211.324,428.2713333
25/01/2011 15:00,31.5,28,4.722222222,1002.3,117.4803333,423.5813333
25/01/2011 15:30,30.7,33,5,1002.3,77.41433333,410.51
25/01/2011 16:00,28.2,35,8.333333333,1002.8,79.37633333,407.11
25/01/2011 16:30,26.2,38,8.611111111,1004.6,66.28633333,410.2656667
25/01/2011 17:00,25.3,31,9.722222222,1005.4,42.653,407.8553333
25/01/2011 17:30,25.5,41,5.833333333,1005.8,24.62633333,408.0393333
25/01/2011 18:00,26.2,35,5.833333333,1007.5,27.84966667,406.8053333
25/01/2011 18:30,26.4,28,5.833333333,1006.2,17.822,410.2436667
25/01/2011 19:00,26.2,31,3.055555556,1005.6,6.632333333,409.473
25/01/2011 19:30,25.8,36,5.833333333,1006.5,4.483666667,413.752
25/01/2011 20:00,24,42,4.166666667,1007.8,0,406.159
25/01/2011 20:30,23.2,52,4.166666667,1007.5,0,399.8596667
25/01/2011 21:00,20.4,59,5,1007.9,0,400.546
25/01/2011 21:30,20.3,61,4.166666667,1008.6,0,401.6166667
25/01/2011 22:00,21.1,62,2.5,1009.5,0,396.9076667
25/01/2011 22:30,20.8,69,0,1010.1,0,389.4616667
25/01/2011 23:00,20.3,68,3.611111111,1010.1,0,387.334
25/01/2011 23:30,20.1,70,6.111111111,1010.1,0,386.1156667
26/01/2011 0:00,18.7,77,4.722222222,1009.2,0,373.0916667
26/01/2011 0:30,18.5,81,4.166666667,1009.6,0,349.455
26/01/2011 1:00,18.1,74,4.166666667,1009.9,0,354.3246667
26/01/2011 1:30,17.6,75,3.055555556,1010.5,0,348.7636667
26/01/2011 2:00,17.6,76,3.055555556,1010.3,0,344.7513333
26/01/2011 2:30,17.5,77,3.611111111,1010.7,0,336.6496667
26/01/2011 3:00,16.8,77,4.722222222,1010.7,0,344.9286667
26/01/2011 3:30,16.9,74,3.611111111,1010.9,0,334.4173333
26/01/2011 4:00,16.5,74,3.055555556,1010.8,0,331.0716667
26/01/2011 4:30,16.5,75,0,1012.1,0,339.8216667
26/01/2011 5:00,16.5,77,2.5,1012.4,2.208666667,361.4963333
26/01/2011 5:30,16.8,75,3.055555556,1013,13.595,341.5093333
26/01/2011 6:00,16.6,75,2.5,1013.7,96.252,330.2553333
26/01/2011 6:30,17.6,71,4.166666667,1014.1,209.3096667,330.575
26/01/2011 7:00,18.3,70,3.611111111,1014.7,327.3773333,332.0476667
26/01/2011 7:30,19,66,4.166666667,1015.1,438.1526667,333.057
26/01/2011 8:00,19.8,63,5.833333333,1015.2,555.9756667,336.4043333
26/01/2011 8:30,20.3,61,4.166666667,1015.7,655.322,338.26
26/01/2011 9:00,20.8,62,5,1015.6,720.387,341.3636667
26/01/2011 9:30,22.2,55,4.722222222,1015.5,755.385,350.5906667
26/01/2011 10:00,22.5,56,4.166666667,1015.6,821.926,353.4813333
26/01/2011 10:30,23.4,52,5,1015.5,957.9716667,350.9336667
26/01/2011 11:00,24.1,47,3.055555556,1015.5,1004.568,355.1886667
26/01/2011 11:30,25.4,46,2.5,1015.1,1037.956333,358.965
26/01/2011 12:00,25.9,41,3.055555556,1015,1043.898,358.4156667
26/01/2011 12:30,27.2,38,3.055555556,1014.7,1024.563667,351.3973333
26/01/2011 13:00,27.8,35,3.611111111,1014.5,1042.964333,349.1216667
26/01/2011 13:30,27.8,42,5.833333333,1014.3,1016.150333,347.8663333
26/01/2011 14:00,27.7,42,6.111111111,1014.4,917.2596667,349.8956667
26/01/2011 14:30,27.7,42,5.833333333,1014.1,902.252,348.064
26/01/2011 15:00,27.4,41,5.833333333,1014.1,829.6243333,352.725
26/01/2011 15:30,27.3,42,6.111111111,1014.2,756.535,357.6756667
26/01/2011 16:00,27.9,42,4.722222222,1013.8,547.2863333,366.516
26/01/2011 16:30,28.2,41,5,1014,514.1726667,369.164
26/01/2011 17:00,27.3,42,5,1014,380.0943333,380.6633333
26/01/2011 17:30,28,40,3.055555556,1014,166.2916667,369.4153333
26/01/2011 18:00,27.5,40,2.5,1014,88.31566667,377.772
26/01/2011 18:30,26.2,42,1.388888889,1014.2,53.15866667,388.6533333
26/01/2011 19:00,26.3,43,1.111111111,1014.9,12.28833333,385.5446667
26/01/2011 19:30,24.8,43,4.722222222,1014.9,1.084333333,371.716
26/01/2011 20:00,23.9,44,3.611111111,1015.6,0,382.168
26/01/2011 20:30,23.9,42,3.055555556,1016.1,0,397.3613333
26/01/2011 21:00,23.7,40,1.388888889,1016.7,0,399.773
26/01/2011 21:30,23.6,40,4.722222222,1014.5,0,406.329
26/01/2011 22:00,23.8,43,2.5,1015.3,0,402.3506667
26/01/2011 22:30,23.4,44,0,1016.1,0,403.6156667
26/01/2011 23:00,22.9,48,2.222222222,1015.2,0,403.9563333
26/01/2011 23:30,22.6,51,1.388888889,1015.6,0,403.6823333
27/01/2011 0:00,22.8,48,2.5,1016.3,0,404.662
27/01/2011 0:30,21.9,56,2.222222222,1015.1,0,400.792
27/01/2011 1:00,21.7,53,2.222222222,1014.3,0,395.1056667
27/01/2011 1:30,21.5,56,0.555555556,1014,0,384.4603333
27/01/2011 2:00,20.3,59,2.222222222,1014.6,0,370.6096667
27/01/2011 2:30,20,63,0,1014.3,0,359.3406667
27/01/2011 3:00,20.1,61,0,1014.2,0,355.4736667
27/01/2011 3:30,19.6,64,0,1014.2,0,358.2773333
27/01/2011 4:00,19.2,61,3.611111111,1014.1,0,373.626
27/01/2011 4:30,19.4,59,1.388888889,1015,0,357.712
27/01/2011 5:00,20.1,57,2.222222222,1015.5,0.536666667,349.781
27/01/2011 5:30,19.9,55,3.055555556,1015.8,19.83533333,373.596
27/01/2011 6:00,20,55,2.222222222,1016.3,51.15266667,375.678
27/01/2011 6:30,21.4,48,3.055555556,1016.6,97.04766667,369.0103333
27/01/2011 7:00,22.9,45,3.055555556,1016.9,298.6703333,356.5076667
27/01/2011 7:30,24.4,41,2.222222222,1017.5,412.937,363.5143333
27/01/2011 8:00,26.1,37,2.5,1017.7,417.3893333,385.9596667
27/01/2011 8:30,26.7,36,1.388888889,1017.8,387.2186667,386.3626667
27/01/2011 9:00,26.9,34,2.5,1017.7,478.185,377.358
27/01/2011 9:30,27.5,32,2.5,1017.9,815.3356667,359.873
27/01/2011 10:00,28.1,32,3.055555556,1018.1,900.5166667,360.7683333
27/01/2011 10:30,30,27,3.611111111,1018.2,867.76,363.0033333
27/01/2011 11:00,30.7,23,4.722222222,1018.4,954.466,368.2523333
27/01/2011 11:30,29.9,29,6.111111111,1018.2,1048.948667,356.529
27/01/2011 12:00,29.9,29,6.666666667,1018.3,1053.929,354.7813333
27/01/2011 12:30,29.2,33,8.333333333,1018.5,1057.315333,354.5346667
27/01/2011 13:00,29.9,34,7.777777778,1018.5,1038.190333,354.6796667
27/01/2011 13:30,29.9,35,6.666666667,1018.3,1020.170667,355.0126667
27/01/2011 14:00,29.4,35,7.777777778,1018.2,932.516,364.086
27/01/2011 14:30,29.8,30,7.777777778,1018,714.9263333,368.3026667
27/01/2011 15:00,30.5,32,7.777777778,1017.7,586.4563333,374.555
27/01/2011 15:30,29.8,33,8.611111111,1017.7,665.3973333,367.4566667
27/01/2011 16:00,30.1,31,8.611111111,1017.8,426.3423333,364.2523333
27/01/2011 16:30,29.6,29,6.666666667,1017.9,415.676,358.6453333
27/01/2011 17:00,29.4,29,5,1017.9,215.508,363.0273333
27/01/2011 17:30,28.1,28,6.666666667,1018.2,122.3713333,363.7313333
27/01/2011 18:00,25.5,32,6.666666667,1018.8,104.942,361.6503333
27/01/2011 18:30,23.9,36,7.222222222,1019.1,69.06033333,348.3173333
27/01/2011 19:00,22.7,42,6.666666667,1019.6,29.60733333,340.7613333
27/01/2011 19:30,21.7,47,6.666666667,1020.2,4.891,330.3803333
27/01/2011 20:00,20.9,49,6.666666667,1020.4,0,324.8213333
27/01/2011 20:30,20.3,52,5,1020.7,0,322.2656667
27/01/2011 21:00,20,53,4.722222222,1020.8,0,323.4163333
27/01/2011 21:30,19.7,55,3.055555556,1021.3,0,323.9486667
27/01/2011 22:00,19.5,57,3.611111111,1021.2,0,322.976
27/01/2011 22:30,19.6,59,3.055555556,1021.1,0,319.818
27/01/2011 23:00,19.3,59,4.722222222,1020.9,0,318.5453333
27/01/2011 23:30,19.2,59,5.833333333,1020.7,0,319.7106667
28/01/2011 0:00,18.8,62,4.722222222,1020.2,0,324.188
28/01/2011 0:30,18.2,64,2.5,1019.9,0,326.2963333
28/01/2011 1:00,18.4,63,4.166666667,1019.6,0,325.4823333
28/01/2011 1:30,18,63,4.722222222,1019,0,318.158
28/01/2011 2:00,17.9,63,4.166666667,1019,0,313.938
28/01/2011 2:30,17.5,64,3.055555556,1018.8,0,313.5466667
28/01/2011 3:00,17.1,68,3.055555556,1018.8,0,312.3556667
28/01/2011 3:30,15.9,70,0,1019,0,310.3583333
28/01/2011 4:00,16.6,74,1.111111111,1019.2,0,308.7043333
28/01/2011 4:30,17,72,5,1019.6,0,309.809
28/01/2011 5:00,16.8,72,4.722222222,1019.5,0.553666667,309.2406667
28/01/2011 5:30,16.9,70,3.611111111,1019.9,10.06166667,308.2216667
28/01/2011 6:00,16.4,69,2.222222222,1020.5,69.67,309.5756667
28/01/2011 6:30,18.1,61,3.611111111,1020.8,174.7013333,312.2846667
28/01/2011 7:00,19.1,56,2.5,1021.1,325.493,316.9226667
28/01/2011 7:30,20,57,4.722222222,1021.4,425.1286667,320.9163333
28/01/2011 8:00,20.8,53,4.722222222,1021.2,553.233,326.1723333
28/01/2011 8:30,22.4,47,3.611111111,1021.3,652.0723333,331.033
28/01/2011 9:00,23.6,43,3.611111111,1021.1,659.6833333,355.2063333
28/01/2011 9:30,24.9,40,4.166666667,1020.4,445.528,372.09
28/01/2011 10:00,25.7,37,4.166666667,1020.5,947.8083333,346.3326667
28/01/2011 10:30,26.5,35,3.611111111,1020.4,882.9763333,355.6493333
28/01/2011 11:00,27.7,33,3.055555556,1020,918.2,354.8356667
28/01/2011 11:30,28.3,31,2.5,1019.9,1042.484667,346.6596667
28/01/2011 12:00,29.4,29,1.388888889,1019.5,1071.000667,348.8586667
28/01/2011 12:30,29.9,26,3.055555556,1019.2,1058.065667,348.021
28/01/2011 13:00,30.4,29,5,1018.9,1038.953,349.9706667
28/01/2011 13:30,31.3,28,4.722222222,1018.5,1007.725333,350.7266667
28/01/2011 14:00,31.4,28,4.722222222,1018.1,960.4106667,350.3333333
28/01/2011 14:30,31.8,26,4.722222222,1017.7,900.442,350.0816667
28/01/2011 15:00,31.5,28,6.111111111,1017.6,827.9656667,348.148
28/01/2011 15:30,30.8,29,6.666666667,1017.5,742.4403333,347.2
28/01/2011 16:00,30.5,30,6.111111111,1017.3,646.5183333,346.94
28/01/2011 16:30,30.9,29,5.833333333,1017.1,542.9653333,345.489
28/01/2011 17:00,30.4,31,4.722222222,1016.9,432.07,348.8263333
28/01/2011 17:30,29.8,37,5,1016.9,315.0443333,359.1086667
28/01/2011 18:00,29.9,39,4.166666667,1017,209.358,359.2833333
28/01/2011 18:30,30.6,24,5,1017.2,105.7006667,351.6976667
28/01/2011 19:00,28.7,27,5,1017.7,26.068,342.2433333
28/01/2011 19:30,26.8,32,5.833333333,1018.2,2.526,325.7116667
28/01/2011 20:00,25,37,3.611111111,1018.9,0,317.0473333
28/01/2011 20:30,23.8,40,3.055555556,1018.8,0,313.1883333
28/01/2011 21:00,24,33,5,1018.7,0,314.328
28/01/2011 21:30,22.8,41,5.833333333,1018.8,0,315.1126667
28/01/2011 22:00,22.4,40,3.611111111,1018.8,0,316.362
28/01/2011 22:30,22.3,38,4.166666667,1018.4,0,318.708
28/01/2011 23:00,22,34,3.055555556,1018.3,0,321.0576667
28/01/2011 23:30,22.3,29,4.166666667,1017.9,0,323.0153333
29/01/2011 0:00,22.1,34,3.055555556,1017.5,0,325.1596667
29/01/2011 0:30,22.5,33,2.222222222,1017.5,0,327.4163333
29/01/2011 1:00,22.9,28,1.111111111,1017.7,0,327.7766667
29/01/2011 1:30,22.5,31,1.111111111,1017.2,0,327.1236667
29/01/2011 2:00,20.3,40,2.5,1016.9,0,323.76
29/01/2011 2:30,18,48,1.388888889,1016.7,0,326.404
29/01/2011 3:00,20,44,3.055555556,1016.2,0,327.1933333
29/01/2011 3:30,20.6,40,3.611111111,1016.3,0,328.8913333
29/01/2011 4:00,18.9,48,0,1016.2,0,327.543
29/01/2011 4:30,19,45,3.611111111,1016.6,0,325.443
29/01/2011 5:00,18.8,45,4.722222222,1016.9,0.056333333,326.713
29/01/2011 5:30,16.6,56,2.5,1016.7,20.60633333,327.0783333
29/01/2011 6:00,19.8,47,2.222222222,1016.4,96.18366667,328.784
29/01/2011 6:30,20.6,46,0,1016.7,198.3113333,335.256
29/01/2011 7:00,23.1,35,2.222222222,1016.7,309.8053333,345.17
29/01/2011 7:30,24,34,2.5,1017,424.7503333,349.822
29/01/2011 8:00,25.9,30,1.388888889,1017.4,531.537,353.016
29/01/2011 8:30,28.4,25,3.611111111,1017.1,633.02,358.4
29/01/2011 9:00,29.1,20,5,1017.4,733.8603333,364.7513333
29/01/2011 9:30,30.2,20,5.833333333,1017.2,813.7283333,369.62
29/01/2011 10:00,31.7,18,4.722222222,1017.4,882.2973333,375.5386667
29/01/2011 10:30,32.8,16,4.722222222,1017,943.3266667,378.3753333
29/01/2011 11:00,33.6,14,3.055555556,1016.5,997.301,372.7193333
29/01/2011 11:30,34.9,12,3.055555556,1016.1,1025.59,371.3816667
29/01/2011 12:00,36.1,11,3.611111111,1015.6,1043.893333,370.2993333
29/01/2011 12:30,35.9,11,2.222222222,1015.6,1042.937667,371.265
29/01/2011 13:00,37.1,10,3.055555556,1015.3,1022.27,372.6626667
29/01/2011 13:30,37.7,10,2.5,1015.2,982.8583333,379.5853333
29/01/2011 14:00,38,13,5.833333333,1015,939.1023333,380.7866667
29/01/2011 14:30,36.9,13,6.111111111,1014.6,874.999,382.9346667
29/01/2011 15:00,37,12,5.833333333,1014.4,774.4563333,382.7453333
29/01/2011 15:30,36.7,11,7.222222222,1014.4,712.4906667,387.0046667
29/01/2011 16:00,36.3,13,6.666666667,1014.3,616.876,394.3993333
29/01/2011 16:30,36.3,10,4.722222222,1014,514.8453333,401.3916667
29/01/2011 17:00,36.6,11,3.055555556,1013.5,367.3723333,400.454
29/01/2011 17:30,37.1,12,2.222222222,1013.3,296.5983333,406.617
29/01/2011 18:00,36.8,12,1.111111111,1013.3,199.036,409.5183333
29/01/2011 18:30,37.3,12,1.111111111,1013.5,71.606,397.8553333
29/01/2011 19:00,34.8,14,0,1013.7,15.07733333,397.3783333
29/01/2011 19:30,33,15,0,1013.6,1.413333333,403.9533333
29/01/2011 20:00,32.5,19,2.5,1013.5,0,399.3173333
29/01/2011 20:30,30.7,20,1.111111111,1014.2,0,381.1203333
29/01/2011 21:00,29.6,21,3.611111111,1014.9,0,375.902
29/01/2011 21:30,29,21,0,1014.6,0,376.5996667
29/01/2011 22:00,27.2,28,0,1014.6,0,378.7583333
29/01/2011 22:30,26.3,31,0,1014.7,0,384.62
29/01/2011 23:00,26,32,1.388888889,1014.4,0,389.4583333
29/01/2011 23:30,27.9,22,4.166666667,1013.9,0,393.2016667
30/01/2011 0:00,27.6,22,3.611111111,1013.6,0,393.3276667
30/01/2011 0:30,30,17,4.166666667,1013.6,0,388.6356667
30/01/2011 1:00,30.6,16,6.111111111,1013.1,0,387.314
30/01/2011 1:30,30.1,17,5.833333333,1012.8,0,388.4243333
30/01/2011 2:00,30.1,17,5,1012.7,0,387.4483333
30/01/2011 2:30,30.3,17,5,1012.5,0,389.2956667
30/01/2011 3:00,30.6,17,6.666666667,1011.7,0,390.016
30/01/2011 3:30,30.9,15,6.666666667,1011.9,0,391.6173333
30/01/2011 4:00,30.3,17,5.833333333,1012,0,393.666
30/01/2011 4:30,30.2,17,6.111111111,1011.9,0,394.6876667
30/01/2011 5:00,30.3,17,6.111111111,1012,0.899666667,394.4706667
30/01/2011 5:30,29.9,18,6.111111111,1012,18.582,393.5783333
30/01/2011 6:00,30.3,18,5.833333333,1012.3,87.54366667,392.5806667
30/01/2011 6:30,30.7,17,5,1012.7,187.0393333,394.9683333
30/01/2011 7:00,31.7,16,4.166666667,1013.1,296.8736667,398.45
30/01/2011 7:30,32.7,15,4.722222222,1013.3,406.3976667,401.395
30/01/2011 8:00,33.7,14,4.166666667,1013.3,515.5503333,403.0673333
30/01/2011 8:30,34.4,14,3.611111111,1013.6,616.4366667,407.2213333
30/01/2011 9:00,35.2,14,3.055555556,1013.7,714.6433333,406.6646667
30/01/2011 9:30,35.8,14,2.5,1013.9,799.378,407.2573333
30/01/2011 10:00,36,14,5,1014.1,875.6336667,404.67
30/01/2011 10:30,37.9,12,5,1014.2,931.198,407.608
30/01/2011 11:00,37.9,12,3.611111111,1014.1,974.9723333,416.469
30/01/2011 11:30,38,11,5,1013.9,1008.628333,423.7996667
30/01/2011 12:00,38.9,11,3.055555556,1013.1,1025.847,424.312
30/01/2011 12:30,39.4,10,4.166666667,1013.1,1023.676,425.134
30/01/2011 13:00,40.3,10,3.055555556,1013,1004.108,430.4713333
30/01/2011 13:30,40.8,10,3.055555556,1012.8,963.8696667,433.094
30/01/2011 14:00,41.1,11,4.722222222,1012.8,858.4123333,434.497
30/01/2011 14:30,40.9,10,4.166666667,1012.7,864.4293333,433.04
30/01/2011 15:00,41.4,10,3.055555556,1011.9,796.1296667,429.6973333
30/01/2011 15:30,41.6,10,3.611111111,1011.6,708.8353333,428.1183333
30/01/2011 16:00,41.4,10,4.166666667,1011.5,616.599,424.9246667
30/01/2011 16:30,42.2,10,5,1011.4,514.8413333,419.882
30/01/2011 17:00,41,10,6.666666667,1011.4,407.8373333,414.407
30/01/2011 17:30,40.4,10,5.833333333,1011.5,296.456,413.9856667
30/01/2011 18:00,39.3,11,5.833333333,1011.6,188.3333333,411.528
30/01/2011 18:30,38.6,11,4.722222222,1011.4,87.96766667,412.1923333
30/01/2011 19:00,36.9,12,4.722222222,1011.6,19.668,411.0626667
30/01/2011 19:30,34.5,12,4.166666667,1011.8,1.473,408.8086667
30/01/2011 20:00,32.3,14,3.611111111,1012.1,0,410.4883333
30/01/2011 20:30,32.1,16,2.222222222,1011.9,0,408.168
30/01/2011 21:00,32.8,14,1.388888889,1012,0,408.3656667
30/01/2011 21:30,30.6,20,0,1011.9,0,406.3233333
30/01/2011 22:00,31.4,18,0,1011.6,0,405.9333333
30/01/2011 22:30,29.2,27,0,1011.7,0,403.6593333
30/01/2011 23:00,29,28,1.388888889,1011.4,0,403.7036667
30/01/2011 23:30,27.7,30,2.222222222,1011.2,0,400.6803333
31/01/2011 0:00,28,28,5,1011.1,0,402.2273333
31/01/2011 0:30,28.7,23,2.222222222,1010.8,0,399.145
31/01/2011 1:00,28.1,25,0,1010.7,0,398.9823333
31/01/2011 1:30,26.9,29,3.611111111,1010.1,0,398.477
31/01/2011 2:00,26.6,31,2.222222222,1009.8,0,399.2806667
31/01/2011 2:30,26.4,32,1.111111111,1009.2,0,400.53
31/01/2011 3:00,30.4,18,4.166666667,1008.7,0,399.341
31/01/2011 3:30,30.9,18,4.166666667,1008.6,0,396.2573333
31/01/2011 4:00,30.6,19,4.166666667,1008.7,0,394.4346667
31/01/2011 4:30,33.2,21,4.722222222,1008.9,0,394.6763333
31/01/2011 5:00,32.7,20,5.833333333,1009,0,400.308
31/01/2011 5:30,32.8,21,5.833333333,1009.2,14.73266667,404.039
31/01/2011 6:00,31.6,24,4.166666667,1009.6,83.66166667,405.2306667
31/01/2011 6:30,32.9,23,4.166666667,1010,182.014,407.96
31/01/2011 7:00,33.8,22,5,1010.2,290.6716667,410.8613333
31/01/2011 7:30,34.7,22,6.111111111,1010.4,401.2026667,413.4083333
31/01/2011 8:00,35.4,22,5.833333333,1010.6,508.4626667,416.2786667
31/01/2011 8:30,36.9,21,4.722222222,1010.6,610.2406667,421.6816667
31/01/2011 9:00,37.8,19,6.111111111,1010.5,706.4073333,426.3746667
31/01/2011 9:30,38.8,19,6.111111111,1010.2,793.8746667,428.252
31/01/2011 10:00,40.1,17,5,1010,866.8316667,429.6176667
31/01/2011 10:30,39.2,22,7.222222222,1009.9,923.9193333,432.1
31/01/2011 11:00,39.1,21,9.722222222,1009.7,967.313,433.981
31/01/2011 11:30,39.7,19,9.166666667,1009.4,999.8986667,433.2643333
31/01/2011 12:00,40.3,19,8.333333333,1009.2,1015.662333,436.22
31/01/2011 12:30,40.8,18,8.611111111,1008.8,1016.357667,438.836
31/01/2011 13:00,40.7,17,8.611111111,1008.3,1003.127333,440.7113333
31/01/2011 13:30,41.2,15,7.222222222,1008,970.2543333,442.3963333
31/01/2011 14:00,41.8,15,6.666666667,1007.4,924.479,441.107
31/01/2011 14:30,41.8,15,7.222222222,1006.9,860.3966667,440.18
31/01/2011 15:00,42.4,14,5.833333333,1006.7,791.383,431.4133333
31/01/2011 15:30,41.5,15,5,1006.3,701.8533333,426.4526667
31/01/2011 16:00,41,17,7.222222222,1005.9,607.244,425.192
31/01/2011 16:30,39.2,20,7.222222222,1005.8,503.4606667,425.876
31/01/2011 17:00,39.6,19,6.111111111,1005.4,395.377,429.0386667
31/01/2011 17:30,39.3,18,6.111111111,1005.2,287.4643333,429.6016667
31/01/2011 18:00,38.6,19,6.111111111,1005.1,180.899,428.9136667
31/01/2011 18:30,37.8,20,5.833333333,1005.1,85.08733333,426.625
31/01/2011 19:00,36.7,21,4.166666667,1005.2,17.20966667,425.373
31/01/2011 19:30,34.4,24,3.611111111,1005.1,0.703666667,422.0266667
31/01/2011 20:00,33.6,26,2.5,1004.9,0,419.278
31/01/2011 20:30,32.4,28,2.222222222,1004.8,0,416.26
31/01/2011 21:00,31.9,30,4.166666667,1005.1,0,413.5973333
31/01/2011 21:30,31.8,31,2.5,1005.1,0,412.6836667
31/01/2011 22:00,31.9,30,2.5,1005.2,0,411.25
31/01/2011 22:30,30.5,32,2.5,1004.9,0,409.1883333
31/01/2011 23:00,29.6,35,2.222222222,1004.8,0,409.882
31/01/2011 23:30,28.5,38,1.111111111,1004.5,0,409.6226667
1/02/2011 0:00,29.8,36,1.388888889,1004.2,0,417.331
1/02/2011 0:30,29.5,36,2.5,1004,0,417.588
1/02/2011 1:00,26.9,44,0.555555556,1003.5,0,415.6743333
1/02/2011 1:30,26.9,47,3.055555556,1003.6,0,410.027
1/02/2011 2:00,27,46,1.388888889,1003.7,0,401.3403333
1/02/2011 2:30,27.2,44,3.611111111,1003.2,0,399.2203333
1/02/2011 3:00,28.6,38,3.611111111,1002.8,0,398.16
1/02/2011 3:30,29.4,36,4.166666667,1002.9,0,395.9116667
1/02/2011 4:00,28.2,38,3.055555556,1002.8,0,396.2103333
1/02/2011 4:30,30.8,24,4.166666667,1002.8,0,393.156
1/02/2011 5:00,31.5,20,6.111111111,1002.8,0.326666667,395.107
1/02/2011 5:30,30.8,20,5.833333333,1003,19.556,394.4386667
1/02/2011 6:00,30.9,20,5.833333333,1003.1,98.715,402.7043333
1/02/2011 6:30,31.7,20,6.666666667,1003.3,171.3596667,419.505
1/02/2011 7:00,32.6,20,6.666666667,1003.5,226.162,392.585
1/02/2011 7:30,30.5,31,7.777777778,1005.1,405.7333333,398.124
1/02/2011 8:00,32,31,5.833333333,1006,498.905,394.3
1/02/2011 8:30,32.1,32,5.833333333,1006.3,607.6833333,387.656
1/02/2011 9:00,30.5,39,8.333333333,1006.6,662.9533333,389.6666667
1/02/2011 9:30,31.8,33,5,1006.4,798.664,382.525
1/02/2011 10:00,33.2,28,6.111111111,1006.3,891.9203333,383.274
1/02/2011 10:30,29.2,47,8.611111111,1007.1,874.939,389.0116667
1/02/2011 11:00,31.8,38,3.055555556,1006.5,949.286,382.8673333
1/02/2011 11:30,30.3,49,7.777777778,1006.6,986.3563333,385.4136667
1/02/2011 12:00,30.1,44,9.722222222,1006.8,1001.053333,385.6306667
1/02/2011 12:30,30.1,46,9.722222222,1006.6,990.9503333,391.7056667
1/02/2011 13:00,31.8,39,9.166666667,1006.6,983.3896667,390.8736667
1/02/2011 13:30,32.1,38,7.222222222,1006.9,971.464,393.0663333
1/02/2011 14:00,32.6,36,6.666666667,1007.1,920.794,393.0896667
1/02/2011 14:30,32.2,37,6.111111111,1007.1,861.9656667,390.6116667
1/02/2011 15:00,32.5,35,6.111111111,1007,788.1753333,387.5246667
1/02/2011 15:30,31.8,37,7.777777778,1007.1,703.5953333,383.2733333
1/02/2011 16:00,31.6,38,7.222222222,1007.1,607.1883333,379.9576667
1/02/2011 16:30,29.7,42,6.666666667,1007.1,504.9223333,379.16
1/02/2011 17:00,28.5,46,7.222222222,1007.3,372.621,379.6783333
1/02/2011 17:30,26.5,49,6.666666667,1007.4,266.8906667,376.2896667
1/02/2011 18:00,26.7,48,5.833333333,1007.7,196.0473333,370.968
1/02/2011 18:30,25.2,50,6.666666667,1008,87.212,365.776
1/02/2011 19:00,23.4,54,8.333333333,1008.4,20.449,364.407
1/02/2011 19:30,22.7,55,6.666666667,1008.7,0.981333333,362.7833333
1/02/2011 20:00,22.3,55,6.111111111,1009.1,0,360.9323333
1/02/2011 20:30,21.7,58,6.111111111,1009.3,0,367.9746667
1/02/2011 21:00,21.2,61,5.833333333,1009.7,0,387.4983333
1/02/2011 21:30,20.6,64,4.166666667,1009.8,0,384.429
1/02/2011 22:00,20.2,67,3.055555556,1009.6,0,356.002
1/02/2011 22:30,20,67,3.611111111,1009.3,0,354.853
